endTime,artistName,trackName,msPlayed
2023-04-29 15:26,Asake,Peace Be Unto You (PBUY),153103
2023-04-29 15:28,Asake,Terminator,155897
2023-04-29 15:30,Asake,Dull,100173
2023-04-29 15:33,Asake,Peace Be Unto You (PBUY),18460
2023-04-29 15:33,Asake,Organise,32158
2023-04-29 15:33,Davido,NO COMPETITION (feat. Asake),156212
2023-04-29 15:35,ABOSEDE,Kumama,92316
2023-04-29 15:35,DEBOAR,Yell,27353
2023-04-29 15:48,DEBOAR,The Inside,32405
2023-04-29 15:48,Ife,Ayo,705564
2023-04-29 15:50,ABOSEDE,Kumama,92316
2023-04-29 15:52,DEBOAR,Yell,93553
2023-04-30 14:30,Mary J. Blige,Mr. Wrong,140074
2023-04-30 15:26,0d,Hot Spot,163584
2023-04-30 15:27,0d,King of The Hill,29525
2023-05-01 17:29,Ife,Ayo,10368
2023-05-02 11:06,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-02 11:09,Davido,UNAVAILABLE (feat. Musa Keys),169911
2023-05-02 11:12,Davido,AWAY,24855
2023-05-02 11:12,Davido,GODFATHER,170504
2023-05-02 18:31,Boj,Line Of Fire,255000
2023-05-02 18:36,Boj,Line Of Fire,255000
2023-05-02 18:40,Boj,Line Of Fire,255000
2023-05-02 18:44,Boj,Line Of Fire,255000
2023-05-02 18:49,Boj,Line Of Fire,31348
2023-05-02 18:49,Boj,Line Of Fire,255000
2023-05-02 18:49,Davido,UNAVAILABLE (feat. Musa Keys),6335
2023-05-02 18:52,Spyro,Who Is Your Guy?,160407
2023-05-02 18:55,Says'z,DIS-MOI OUI,158910
2023-05-03 12:36,Ife,Ayo,280754
2023-05-03 12:37,DEBOAR,The Inside,20686
2023-05-03 12:39,Black Sherif,Soja,103893
2023-05-03 12:39,Ajebo Hustlers,Loyalty,11306
2023-05-03 12:42,Tekoa,Yahweh Elyon,194753
2023-05-03 12:43,Church of the City,'Tis So Sweet To Trust In Jesus - Live,40895
2023-05-03 12:49,UPPERROOM,Love Note,341843
2023-05-03 12:51,Kevin Quinn,Awesome God / God Only Knows - Campfire Medley,139867
2023-05-03 12:54,Cory Asbury,Reckless Love,1621
2023-05-03 12:54,Wande,Blessed Up (Remix),184768
2023-05-03 12:54,Schekina,Personne comme Jésus,4029
2023-05-03 13:00,Cody Carnes,Nothing Else,393200
2023-05-03 13:05,UPPERROOM,You Saved Me,280615
2023-05-03 13:09,Isla Vista Worship,So in Love,255280
2023-05-03 13:13,Sebastian V,Isaac,253689
2023-05-04 06:43,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),216192
2023-05-04 06:44,Young Jonn,Xtra Cool,37994
2023-05-04 08:03,Davido,IN THE GARDEN (feat. Morravey),15957
2023-05-04 08:03,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),421812
2023-05-04 08:06,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-04 08:09,Davido,IN THE GARDEN (feat. Morravey),165000
2023-05-04 08:09,Davido,KANTE (feat. Fave),23746
2023-05-04 08:11,Young Jonn,Xtra Cool,134650
2023-05-04 08:15,Young Jonn,Xtra Cool,248200
2023-05-04 08:23,Young Jonn,Xtra Cool,210789
2023-05-04 08:27,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-04 08:30,Young Jonn,Xtra Cool,150000
2023-05-04 08:31,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",52802
2023-05-04 12:41,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-04 12:43,Young Jonn,Xtra Cool,141355
2023-05-04 12:48,Jah Prayzah,Dangerous,248232
2023-05-04 12:52,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-04 12:54,Uncle Waffles,"Yahyuppiyah (feat. Pcee, EeQue & Chley)",120657
2023-05-04 12:56,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-04 12:57,Jah Prayzah,Dangerous,8097
2023-05-04 12:59,Ayra Starr,Sability,161843
2023-05-04 13:03,Spyro,Who Is Your Guy? - Remix,211875
2023-05-04 13:06,Libianca,People (feat. Ayra Starr & Omah Lay),184633
2023-05-04 13:09,Wizkid,2 Sugar (feat. Ayra Starr),187906
2023-05-04 13:13,Ruger,Asiwaju,207714
2023-05-04 13:16,King,Maan Meri Jaan (Afterlife),186998
2023-05-04 13:19,Kizz Daniel,Cough (Odo),176134
2023-05-04 13:19,Spyro,Who Is Your Guy? - Remix,2488
2023-05-04 13:21,Fireboy DML,All Of Us (Ashawo),168971
2023-05-04 13:24,King,Maan Meri Jaan (Afterlife),1601
2023-05-04 13:24,King,Maan Meri Jaan (Afterlife),1300
2023-05-04 13:24,Fireboy DML,Bandana,177795
2023-05-04 13:25,King,Maan Meri Jaan (Afterlife),7035
2023-05-04 13:28,Adekunle Gold,"Dior, Dior, Dior",0
2023-05-04 13:28,Lojay,Monalisa,210502
2023-05-04 13:33,Adekunle Gold,"Dior, Dior, Dior",174288
2023-05-04 13:37,Moisez Guerra,Baby Koma Roll,218663
2023-05-04 13:41,Moisez Guerra,Baby Koma Roll,21345
2023-05-04 13:41,Tems,Free Mind,247578
2023-05-04 13:42,Tekoa,Yahweh Elyon,1068
2023-05-04 13:44,Don Ready,2 Serious,152815
2023-05-04 13:46,Kari Jobe,Rest - Live,122143
2023-05-04 13:49,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-04 14:22,Iniko,The King's Affirmation,96110
2023-05-04 14:25,ABOSEDE,Kumama,1470
2023-05-04 14:25,Beautiful Chorus,Hymn of Healing,8060
2023-05-04 14:25,Iniko,The King's Affirmation,2061
2023-05-04 14:25,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-04 14:56,Ruger,Asiwaju,46100
2023-05-04 16:11,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),157958
2023-05-04 16:14,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-04 17:20,Davido,OVER DEM,45440
2023-05-06 11:10,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-06 11:13,Davido,AWAY,153684
2023-05-06 11:16,Davido,PRECISION,186550
2023-05-06 11:19,Davido,NO COMPETITION (feat. Asake),156212
2023-05-06 11:22,Davido,E PAIN ME,183481
2023-05-06 11:24,Davido,FEEL,154512
2023-05-06 11:26,Davido,GODFATHER,117016
2023-05-06 11:29,Masego,What You Wanna Try,159242
2023-05-06 11:31,Masego,Afraid of Water,168000
2023-05-06 11:35,Boity,Wuz Dat?,218039
2023-05-06 11:41,Sho Madjozi,Chale,374009
2023-05-06 11:44,Masego,Down In The Dumps,170958
2023-05-06 11:45,Masego,You Play With My Heart,42893
2023-05-06 11:47,Labrinth,Everything,136025
2023-05-06 11:47,Labrinth,Everything,7299
2023-05-06 11:48,Darkoo,Disturbing U,7430
2023-05-06 11:48,Masego,Sax Fifth Avenue,11145
2023-05-06 11:51,Fireboy DML,Bandana,178225
2023-05-06 11:53,Rema,Holiday,159100
2023-05-06 11:56,Chris Brown,Call Me Every Day (feat. Wizkid),179477
2023-05-06 12:00,SPINALL,Bunda,214285
2023-05-06 12:03,Femi Jaye,Good Vibes,220931
2023-05-06 12:06,Pronto,Danger,136906
2023-05-06 12:08,Davido,UNAVAILABLE (feat. Musa Keys),169911
2023-05-06 12:12,Major Lazer,"Ke Shy (feat. Tyla, LuuDaDeejay & Yumbs)",199679
2023-05-06 12:14,JayO,22,142120
2023-05-06 12:17,Peruzzi,Pressure,186446
2023-05-06 12:20,Boybreed,Again,184745
2023-05-06 12:23,Burna Boy,Last Last,172342
2023-05-06 12:25,SPINALL,Everyday,149740
2023-05-06 12:29,Lojay,Monalisa,212975
2023-05-06 12:32,Asake,Terminator,155897
2023-05-06 12:47,SPINALL,Give Me Love,223347
2023-05-07 19:57,Spirit Of Praise,Let My People Go (Live),17130
2023-05-07 20:00,Tekoa,Yahweh Elyon,194753
2023-05-07 20:00,Gabby Callwood,Wasted Time,24553
2023-05-07 20:15,William Augusto,Breakthrough,859562
2023-05-07 20:19,Lauren Daigle,Thank God I Do,258813
2023-05-07 20:23,Lauren Daigle,Trust in You,211600
2023-05-07 20:27,Lauren Daigle,Hold On To Me,153224
2023-05-08 09:05,Maddie Rey,Name's Sake,1066
2023-05-08 09:05,Maddie Rey,Name's Sake,810
2023-05-08 09:05,Maddie Rey,Name's Sake,3861
2023-05-08 09:05,Maddie Rey,Name's Sake,127
2023-05-08 09:05,Maddie Rey,Consumed,1088
2023-05-08 09:05,Maddie Rey,Consumed,35434
2023-05-08 09:06,Maddie Rey,Name's Sake,68672
2023-05-08 18:18,Masego,Navajo,194157
2023-05-08 18:21,Masego,Navajo,194157
2023-05-08 18:23,Masego,Navajo,123664
2023-05-09 10:57,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),161002
2023-05-09 10:59,Davido,E PAIN ME,103936
2023-05-09 11:04,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),291946
2023-05-09 11:07,Davido,E PAIN ME,183481
2023-05-09 11:09,Davido,FEEL,154512
2023-05-09 11:12,Davido,AWAY,153684
2023-05-09 11:18,Davido,Champion Sound,43876
2023-05-09 11:18,Davido,KANTE (feat. Fave),3050
2023-05-09 11:20,Davido,NO COMPETITION (feat. Asake),156212
2023-05-09 11:22,Davido,U (JUJU) (feat. Skepta),103542
2023-05-09 12:14,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),255
2023-05-09 12:17,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),190050
2023-05-09 12:18,Davido,PRECISION,88182
2023-05-09 12:34,Burna Boy,African Giant,34066
2023-05-09 12:34,Burna Boy,African Giant,184761
2023-05-09 12:38,Burna Boy,Gbona,14481
2023-05-09 12:38,Burna Boy,Gbona,187609
2023-05-09 12:40,Burna Boy,"Love, Damini (feat. Ladysmith Black Mambazo)",142737
2023-05-09 12:43,Burna Boy,Cloak & Dagger (feat. J Hus),196868
2023-05-09 13:36,Tekoa,Yahweh Elyon,194753
2023-05-09 13:46,Trinix Remix,Comment ne pas te louer,18580
2023-05-09 13:48,Tekoa,Yahweh Elyon,132288
2023-05-10 21:17,Mannywellz,Magic,10453
2023-05-10 21:17,Mannywellz,Magic,213
2023-05-10 21:20,Mannywellz,Magic,141714
2023-05-10 21:23,Mannywellz,So Good,106606
2023-05-10 21:28,Tekoa,Yahweh Elyon,194753
2023-05-10 21:32,Anna Golden,Take It To Jesus,268288
2023-05-10 21:41,UPPERROOM,On The Altar,536186
2023-05-10 21:51,Jesus Image,Yeshua - Live,593988
2023-05-11 13:13,Mannywellz,So Good,14105
2023-05-11 13:13,Mannywellz,Magic,141714
2023-05-11 13:16,Mannywellz,Ouu Ahh,165274
2023-05-11 13:19,Mannywellz,Peace,194000
2023-05-11 13:21,Mannywellz,So Good,9156
2023-05-11 13:21,Mannywellz,Magic,141714
2023-05-11 13:23,Tems,Free Mind,123135
2023-05-11 13:25,Beautiful Chorus,Breathe It In,88170
2023-05-11 13:37,Beautiful Chorus,Hymn of Healing,500458
2023-05-11 14:30,Beautiful Chorus,Pachamama,49174
2023-05-11 14:36,Beautiful Chorus,Infinite Universe,337236
2023-05-11 14:40,Danit,Heartbeat,264121
2023-05-11 14:47,Danit,Guacamayo,408911
2023-05-11 14:54,Puentes,Amor Y Unidad,399009
2023-05-11 14:58,Beautiful Chorus,Heart Chakra,280576
2023-05-11 15:02,Alexia Chellun,Oeaho,231124
2023-05-11 15:07,Alexia Chellun,The Power Is Here Now,288304
2023-05-11 15:11,Katie Melua,Wonderful Life,244106
2023-05-11 15:14,Lisa Dancing-Light,We Are The Women,113240
2023-05-11 15:14,Beautiful Chorus,I Am Surrounded by Love,24904
2023-05-11 15:18,Lisa Dancing-Light,We Are The Women,221549
2023-05-11 15:20,Beautiful Chorus,I Am Surrounded by Love,113663
2023-05-11 15:21,Alexia Chellun,Take Your Destiny,0
2023-05-11 15:21,Maggie Clifford,Earth My Body,118170
2023-05-11 15:22,Kofee Bean,Silly Nigga,6677
2023-05-11 15:25,Victony,Many Man - A COLORS SHOW,190621
2023-05-11 15:28,Rema,Charm,204750
2023-05-11 15:32,Bnxn,Many Ways (feat. Wizkid),227328
2023-05-11 15:33,Olamide,Trumpet,682
2023-05-11 15:33,GuiltyBeatz,I'm Good,83670
2023-05-11 15:33,The Weeknd,Double Fantasy (with Future),2090
2023-05-11 15:33,Adekunle Gold,Sinner,1557
2023-05-11 15:39,Adekunle Gold,Sinner,338917
2023-05-11 15:42,Olamide,Trumpet,187274
2023-05-11 15:46,Nonso Amadi,Lock Up,223005
2023-05-11 15:48,Joshua Baraka,NANA,146086
2023-05-11 15:51,Ricky Tyler,Sunday Drive,180618
2023-05-11 15:54,Libianca,People (feat. Ayra Starr & Omah Lay),184633
2023-05-11 15:57,Kofee Bean,Silly Nigga,175307
2023-05-11 16:00,Fireboy DML,Someone,126336
2023-05-11 16:00,Boj,Line Of Fire,1770
2023-05-11 16:02,Omah Lay,safe haven,169031
2023-05-11 16:05,Mannywellz,Ouu Ahh,149752
2023-05-15 12:35,Passion + Purpose Podcast,Passion 2022 - Jackie Hill Perry,2646606
2023-05-15 12:39,Passion + Purpose Podcast,Passion 2022 - David Platt,230101
2023-05-15 12:40,Jackie Hill Perry,No Ways Tired,61482
2023-05-15 12:43,Jackie Hill Perry,No Ways Tired,157589
2023-05-15 12:44,Todd Galberth,Fill the Room (feat. Taylor Butler),46186
2023-05-15 12:50,Bethel Music,Holy Forever,6776
2023-05-15 12:50,Bethel Music,Holy Forever,324680
2023-05-15 12:50,Bethel Music,Holy Forever,597
2023-05-15 12:50,Bethel Music,Holy Forever,2666
2023-05-15 12:54,Sondae,Holy Essence,270750
2023-05-15 12:59,Sondae,Holy Essence,270750
2023-05-15 13:15,Sondae,Holy Essence,16452
2023-05-15 13:21,Bucy Radebe,Uzugcin'impilo Yam',375693
2023-05-15 13:27,Kelly Khumalo,Esphambanweni,383038
2023-05-15 13:32,Joyous Celebration,Ndenzel' Uncedo Hymn 377 - Live,281014
2023-05-15 19:55,Mannywellz,Magic,141714
2023-05-15 19:57,Mannywellz,Magic,141714
2023-05-15 20:11,Mannywellz,Magic,141714
2023-05-15 20:14,Mannywellz,Magic,134539
2023-05-16 13:15,Mannywellz,Magic,142652
2023-05-16 13:18,Mannywellz,Magic,141714
2023-05-16 13:20,Mannywellz,Magic,141714
2023-05-16 13:20,Mannywellz,Magic,2389
2023-05-16 13:20,Mannywellz,Magic,3914
2023-05-16 13:22,Odeal,Coffee (Don't Read Signs),112640
2023-05-16 15:10,Lady Donli,W I L D,31402
2023-05-16 15:15,Uncle Waffles,"Yahyuppiyah (feat. Pcee, EeQue & Chley)",296975
2023-05-16 15:18,CKay,HALLELUJAH (feat. Blaqbonez),137142
2023-05-16 15:21,Victony,Soweto (with Omah Lay & Tempoe),182857
2023-05-16 15:23,Asake,Organise,123716
2023-05-16 15:24,Yarden,Wetin,78946
2023-05-16 15:26,Bnxn,GWAGWALADA,94107
2023-05-17 10:29,Central Cee,Doja,42709
2023-05-17 10:30,Tian,Too Real,6783
2023-05-17 10:30,CJ,Whoopty,32000
2023-05-17 10:32,Tian,Too Real,116863
2023-05-17 15:04,SOLOMON,sore loser - Acoustic,259061
2023-05-17 15:05,SOLOMON,sore loser - Acoustic,93782
2023-05-18 10:04,Christian Motivation,GIVE IT TO GOD | Stop Worrying & Trust God - Inspirational,529301
2023-05-18 10:08,Lauren Daigle,Trust in You,211600
2023-05-18 10:11,Lauren Daigle,Trust in You,211600
2023-05-18 10:15,Lauren Daigle,Trust in You,211600
2023-05-18 10:18,Lauren Daigle,Trust in You,211600
2023-05-18 10:21,Lauren Daigle,Trust in You,211600
2023-05-18 10:25,Lauren Daigle,Trust in You,211600
2023-05-18 10:28,Lauren Daigle,Trust in You,211600
2023-05-18 10:59,Lauren Daigle,Trust in You,72978
2023-05-18 11:08,SOLOMON,listen up - Radio Edit,6582
2023-05-18 11:08,SOLOMON,sore loser - Acoustic,144778
2023-05-18 11:09,SOLOMON,sore loser - Acoustic,74111
2023-05-18 11:11,SOLOMON,listen up - Radio Edit,108949
2023-05-18 11:13,SOLOMON,listen up - Acoustic,125782
2023-05-18 11:15,SOLOMON,Thank You,138600
2023-05-18 11:19,SOLOMON,phases (feat. Kojey Radical),243701
2023-05-18 11:21,SOLOMON,my dear,132122
2023-05-18 11:23,SOLOMON,listen up - Acoustic,1151
2023-05-18 11:23,SOLOMON,phases (feat. Kojey Radical),405
2023-05-18 11:23,SOLOMON,listen up - High Contrast Remix,88521
2023-05-18 11:23,SOLOMON,Thank You,405
2023-05-18 11:23,SOLOMON,listen up - Radio Edit,597
2023-05-18 11:23,SOLOMON,my dear,896
2023-05-18 11:25,SOLOMON,sore loser - Acoustic,131253
2023-05-18 11:27,SOLOMON,listen up - Radio Edit,108949
2023-05-18 11:32,SOLOMON,listen up - Acoustic,53750
2023-05-18 11:32,Deep London,Hamba Wena,1514
2023-05-18 11:32,Cassper Nyovest,Siyathandana,10880
2023-05-18 11:45,Njelic,Wamuhle,403008
2023-05-18 11:47,Adekunle Gold,5 Star,150280
2023-05-18 11:51,Bnxn,Many Ways (feat. Wizkid),227328
2023-05-18 11:54,Tay Iwar,Undercover Lover,152072
2023-05-18 11:57,Ajebo Hustlers,In Love,200412
2023-05-18 12:00,Sishii,"Hey, Stunner",211791
2023-05-18 12:01,GuiltyBeatz,I'm Good,69424
2023-05-18 12:02,The Weeknd,Double Fantasy (with Future),1898
2023-05-18 12:04,Adekunle Gold,Sinner,174117
2023-05-18 12:07,Olamide,Trumpet,187274
2023-05-18 12:08,Victoria Monét,Party Girls (feat. Buju Banton),47356
2023-05-18 12:15,Tekoa,Yahweh Elyon,382017
2023-05-18 12:19,Ryan Ofei,Jehova,234052
2023-05-18 12:21,Saint James,All I Need,160941
2023-05-18 12:25,Jonathan McReynolds,No Gray,250078
2023-05-18 12:28,Cory Asbury,Reckless Love,15707
2023-05-18 12:28,Trinix Remix,Comment ne pas te louer,158740
2023-05-18 12:29,Church of the City,'Tis So Sweet To Trust In Jesus - Live,73407
2023-05-18 12:38,UPPERROOM,On The Altar,536186
2023-05-18 12:47,Schule der Erweckung,Gebet / Unvergleichlich (Spontan) - Live,504200
2023-05-18 12:51,Sebastian V,Isaac,269931
2023-05-18 12:54,Morgan J,Praisy,176091
2023-05-18 12:57,Sondae,Air I Breathe,161899
2023-05-18 13:02,Hillsong Worship,So Will I (100 Billion X) - Live,337421
2023-05-18 22:46,SOLOMON,sore loser - Acoustic,316480
2023-05-19 06:56,Morgan J,Praisy,176091
2023-05-19 07:00,Terrian,Stayed On Him (Isaiah 26:3),239013
2023-05-19 07:05,Anna Golden,Birds,218848
2023-05-19 07:10,Schule der Erweckung,Gebet / Unvergleichlich (Spontan) - Live,285856
2023-05-19 15:00,CalledOut Music,Say That I Love You,20131
2023-05-19 15:02,Tekoa,Yahweh Elyon,26145
2023-05-19 15:02,CalledOut Music,Say That I Love You,67662
2023-05-19 15:04,CalledOut Music,Say That I Love You,118858
2023-05-19 15:04,TBabz,247,143
2023-05-19 15:06,CalledOut Music,Say That I Love You,120773
2023-05-19 15:20,TBabz,247,54897
2023-05-19 15:21,Njelic,Wamuhle,67072
2023-05-20 08:37,CalledOut Music,Say That I Love You,180313
2023-05-20 08:40,TKE3,In Christ,1305
2023-05-20 08:40,TBabz,247,188411
2023-05-20 08:41,NEEDTOBREATHE,TESTIFY,0
2023-05-20 08:41,ABOSEDE,Kumama,0
2023-05-20 08:41,Black Sherif,Second Sermon - Remix,0
2023-05-20 08:41,Katie Melua,Wonderful Life,0
2023-05-20 08:41,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",0
2023-05-20 08:42,ABOSEDE,Kumama,0
2023-05-20 08:42,Oxlade,KU LO SA - A COLORS SHOW,0
2023-05-20 08:47,DEBOAR,The Inside,0
2023-05-20 08:47,Ife,Ayo,278281
2023-05-20 08:48,ABOSEDE,Kumama,90400
2023-05-20 08:48,DEBOAR,Yell,143
2023-05-20 08:51,Ben E. King,Stand by Me,172416
2023-05-20 08:54,Maddie Rey,Consumed,177272
2023-05-20 10:56,Maddie Rey,Consumed,77789
2023-05-20 13:26,Slenda Da Dancing Dj,Nkunku Tshwala,90112
2023-05-20 13:33,Katrina & The Waves,Walking On Sunshine,150058
2023-05-20 15:02,Katrina & The Waves,Walking On Sunshine,9450
2023-05-20 15:03,CalledOut Music,Say That I Love You,39311
2023-05-20 15:04,TBabz,247,38754
2023-05-20 15:05,CalledOut Music,Say That I Love You,64969
2023-05-20 15:10,Ife,Ayo,255721
2023-05-20 15:15,Young Jonn,Xtra Cool,11059
2023-05-20 15:15,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-20 15:20,Young Jonn,Xtra Cool,292583
2023-05-20 15:20,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",475
2023-05-20 15:22,Young Jonn,Xtra Cool,150000
2023-05-20 15:26,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-20 15:29,Young Jonn,Xtra Cool,114260
2023-05-20 21:06,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-20 21:09,Wizkid,2 Sugar (feat. Ayra Starr),187906
2023-05-20 21:12,Oxlade,KU LO SA - A COLORS SHOW,851
2023-05-20 21:12,Young Jonn,Xtra Cool,148828
2023-05-20 21:41,Young Jonn,Xtra Cool,150000
2023-05-21 10:05,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-21 10:07,Mannywellz,Ouu Ahh,165274
2023-05-21 10:08,Wizkid,2 Sugar (feat. Ayra Starr),10098
2023-05-21 10:14,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",309000
2023-05-21 10:18,Oxlade,KU LO SA - A COLORS SHOW,9042
2023-05-21 10:18,Young Jonn,Xtra Cool,150000
2023-05-21 10:21,Young Jonn,Xtra Cool,150000
2023-05-21 10:23,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-21 10:26,Wizkid,2 Sugar (feat. Ayra Starr),8659
2023-05-21 10:26,Mannywellz,Ouu Ahh,165274
2023-05-21 10:28,Davido,NA MONEY (feat. The Cavemen. & Angélique Kidjo),147284
2023-05-21 10:31,Davido,NO COMPETITION (feat. Asake),156212
2023-05-21 10:34,Davido,FOR THE ROAD,147021
2023-05-21 10:37,Davido,OVER DEM,0
2023-05-21 10:37,Davido,E PAIN ME,181194
2023-05-21 10:39,Black Sherif,Second Sermon - Remix,1704
2023-05-21 10:39,Beautiful Chorus,I Am Surrounded by Love,113419
2023-05-21 10:47,Beautiful Chorus,Hymn of Healing,500458
2023-05-21 10:49,Beautiful Chorus,Pachamama,110678
2023-05-21 10:54,Beautiful Chorus,Infinite Universe,262037
2023-05-21 10:56,Alexia Chellun,Take Your Destiny,1179
2023-05-21 10:56,Maggie Clifford,Earth My Body,119471
2023-05-21 10:58,Lisa Dancing-Light,We Are The Women,113240
2023-05-21 10:59,Beautiful Chorus,I Am Surrounded by Love,113663
2023-05-21 11:00,Alexia Chellun,Take Your Destiny,1973
2023-05-21 11:00,Shylah Ray Sunshine,Into the Wild,29930
2023-05-21 11:00,Maggie Clifford,Earth My Body,5272
2023-05-21 11:01,Mayyadda,Holding Space,66430
2023-05-21 11:02,Elevation Worship,Million Little Miracles (feat. Joe L Barnes),2948
2023-05-21 11:02,Mayyadda,Holding Space,37397
2023-05-21 11:08,Elevation Worship,Million Little Miracles (feat. Joe L Barnes),366526
2023-05-21 18:19,Rema,Time N Affection,9749
2023-05-21 18:19,Rema,Reason You,11605
2023-05-21 18:20,Rema,Oroma Baby,14890
2023-05-21 18:21,Rema,Mara,57514
2023-05-22 10:05,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",455119
2023-05-22 10:08,Young Jonn,Xtra Cool,150000
2023-05-22 10:10,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-22 10:13,Mannywellz,Ouu Ahh,165274
2023-05-22 10:34,Wizkid,2 Sugar (feat. Ayra Starr),81601
2023-05-22 10:50,Young Jonn,Xtra Cool,267861
2023-05-22 11:01,City Girls,Twerk (feat. Cardi B),99583
2023-05-22 11:04,Young Jonn,Xtra Cool,150000
2023-05-22 11:08,Oxlade,KU LO SA - A COLORS SHOW,259550
2023-05-22 11:11,Mannywellz,Ouu Ahh,165274
2023-05-22 11:14,Wizkid,2 Sugar (feat. Ayra Starr),187906
2023-05-22 11:32,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",424465
2023-05-22 11:35,Young Jonn,Xtra Cool,150000
2023-05-22 11:37,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-22 11:40,Mannywellz,Ouu Ahh,165274
2023-05-22 11:43,Wizkid,2 Sugar (feat. Ayra Starr),187906
2023-05-22 11:47,Ruger,Asiwaju,216000
2023-05-22 11:50,Ruger,Bounce,184686
2023-05-22 11:54,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-22 11:57,Young Jonn,Xtra Cool,150000
2023-05-22 11:59,Oxlade,KU LO SA - A COLORS SHOW,147580
2023-05-22 12:02,Mannywellz,Ouu Ahh,158996
2023-05-22 12:07,Mannywellz,Ouu Ahh,6228
2023-05-22 12:10,Wizkid,2 Sugar (feat. Ayra Starr),34421
2023-05-22 12:12,Young Jonn,Xtra Cool,150000
2023-05-22 12:14,Pheelz,Electricity,132912
2023-05-22 12:17,Asake,Terminator,155897
2023-05-22 12:20,Ayra Starr,Rush,185092
2023-05-22 12:24,Ruger,Girlfriend,196800
2023-05-22 12:27,Crayon,Ijo (Laba Laba),186000
2023-05-22 12:29,Mayorkun,Certified Loner (No Competition),165000
2023-05-22 12:30,Asake,Organise,22304
2023-05-22 12:38,Asake,Organise,101401
2023-05-22 12:43,Ruger,WeWe,173617
2023-05-22 12:59,Adekunle Gold,5 Star,150280
2023-05-22 13:02,Asake,Joha,148000
2023-05-22 13:06,Joeboy,Contour,1180
2023-05-22 13:06,Tiwa Savage,Jaiye Foreign,133995
2023-05-22 13:09,Fireboy DML,Bandana,178225
2023-05-22 13:52,Fireboy DML,Compromise (feat. Rema),53594
2023-05-22 14:06,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-22 14:35,Young Jonn,Xtra Cool,79783
2023-05-22 14:41,K.O,"SETE REMIX (feat. Young Stunna, Diamond Platnumz & Oxlade)",252986
2023-05-22 14:49,2Point1,Stimela,2520
2023-05-22 14:49,Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",9620
2023-05-22 14:49,Young Jonn,Xtra Cool,347503
2023-05-22 14:50,Pcee,Johnny ke Johnny (feat. Papi_SA),9340
2023-05-22 14:50,Pcee,"Kilimanjaro (feat. Justin99, Mema_Percent & Mr JazziQ)",41770
2023-05-22 15:07,Ice Beats Slide,JAGERMEISTER,220391
2023-05-22 15:07,Tyler ICU,"NGIMOJA (feat. Khanyisa, Tumelo_za & Tyrondee)",12324
2023-05-23 07:34,Oxlade,KU LO SA - A COLORS SHOW,4629
2023-05-23 07:34,Young Jonn,Xtra Cool,150000
2023-05-23 07:35,Wizkid,2 Sugar (feat. Ayra Starr),1820
2023-05-23 07:35,Mannywellz,Ouu Ahh,3690
2023-05-23 07:38,Ruger,Asiwaju,216000
2023-05-23 07:41,Ruger,Bounce,184686
